pair_id,orig_pair_id,generator_model,prompt_version,real_len,fake_len,len_ratio,real_bucket,fake_bucket,text,is_fake,source
wb_pair_00013,wb_pair_00013,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,353,365,1.0339943342776203,negative,mixed,"Брала набор в первый раз, честно говоря не очень верила что взойдет. Но нет, примерно через неделю появились первые ростки, штук 5-6. Правда один почему-то сразу завял, но остальные растут. Поливаю по инструкции, стоят на подоконнике. Пока доволен результатом, посмотрим что будет дальше. Семена мелкие конечно, сыпала аккуратно. В целом норм, ожидания оправдались.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00004,wb_pair_00004,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,126,114,0.9047619047619048,neutral,neutral,"Брала это молоко в июне, консистенция нормальная, без крупинок. Может от партии зависит или от хранения на складе.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00019,wb_pair_00019,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,370,375,1.0135135135135136,neutral,mixed,"Всегда брал казеин этой фирмы и нарицаний не было. Сегодня получил и после вскрытия пакета сразу насторожился, потому что по виду был похож на обычное сухое молоко. Раньше для разведения одной порции до жидкого состояния требовалось не менее 200 мл молока, сейчас двойная порция легко растворилась в 100 мл даже не створаживоясь. Больше ""насорога"" никогда брать не буду.",0,wildberries_real
wb_pair_00124,wb_pair_00124,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,82,86,1.048780487804878,neutral,positive,"Вот такая «красота». Принесла домой из пункта выдачи, открыла и очень расстроилась",0,wildberries_real
wb_pair_00079,wb_pair_00079,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,102,105,1.0294117647058822,negative,mixed,"Ужасное !!!!! И возврат не сделать ! Отдельно молоко,отдельно вода и привкус какой-то ненатуральный!!!",0,wildberries_real
wb_pair_00114,wb_pair_00114,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,87,82,0.9425287356321839,neutral,negative,"Очень долгой была доставка! Должна была быть 21-23 ноября, а по факту только 1 декабря.",0,wildberries_real
wb_pair_00118,wb_pair_00118,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,96,91,0.9479166666666666,neutral,neutral,"Пришел обычный с сахаром, заказывала без сахара, очень не приятно, товар не когда было проверять",0,wildberries_real
wb_pair_00072,wb_pair_00072,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,241,226,0.9377593360995851,neutral,positive,"Заказал лупу со скидкой 75%, итого по цене 199 рублей (от цены около 800рублей). Дошла в срок. Только в МЕТРО она стоит 79 рублей (посетил магазин после ). Это разводилово!!!!!!!!!!! Разве так можно? Бизнес бизнесом,но совесть то иметь надо!",0,wildberries_real
wb_pair_00015,wb_pair_00015,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,262,254,0.9694656488549618,negative,negative,"Если честно, не представляю, как это возможно, но колени стали хрустеть еще больше. Приобретала ранее три коллагена разных фирм, поэтому есть с чем сравнить. Вкус не впечатлил, напиток похож скорее на чай каркаде без сахара, нежели на вишню. Увы-увы, не советую.",0,wildberries_real
wb_pair_00010,wb_pair_00010,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,303,308,1.0165016501650166,negative,negative,"Просто хлам, а не пинцет . Он даже одну ресницу еле цепляет , очень жаль что возврат нельзя было сделать . Деньги на ветер . Это самый худший пинцет, который я пробовала . Не нужно вводить людей в заблуждение и писать ручная заточка, её нет точно 👎. И да, сам пинцет даже без колпачка силиконового был .",0,wildberries_real
wb_pair_00044,wb_pair_00044,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,369,313,0.8482384823848238,negative,negative,"Получила 28 июля, коробка была целая. Сначала обрадовалась что все на месте, но когда стала устанавливать в пылесос - не подошло. Крепление какое-то другое, хотя артикул вроде совпадал при заказе. Сам мешок по размеру нормальный, но толку если не закрепить. Пришлось оставить как запасной, может когда пригодится.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00101,wb_pair_00101,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,212,217,1.0235849056603774,neutral,negative,"Флакон пустой! Забирал муж, на месте не проверил. Нигде ничего не вытекло, значит изначально пустой и отправили. Естественно уже деньги не смогу вернуть, нужно сразу проверять. Продавец оказался недобросовестным.",0,wildberries_real
wb_pair_00068,wb_pair_00068,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,198,198,1.0,neutral,negative,"Банка приехала с неплотно закрытой крышкой, часть урбеча вытекла. Всю банку придется выкинуть. Заказывала в другом месте, банка была плотно закрыта. Обидно. Больше не буду заказывать здесь продукты.",0,wildberries_real
wb_pair_00074,wb_pair_00074,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,66,65,0.9848484848484849,negative,negative,"Парфюм пришёл правильный, но запах какой-то не такой как ожидала.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00037,wb_pair_00037,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,376,382,1.0159574468085106,mixed,negative,"Всегда отличный продукт был, а тут пришла упаковка с подкисшим продуктом. Да, расслаиваться должно молоко, но здесь при нагревании отделяется просто жир, собрать его в однородную массу невозможно. Кофе покрылось как бульон жиром (обычно наподобие сливок взбитых), пить невозможно, и привкус с кислинкой. Я уже порядка 10 пачек покупала, такое в первый раз. Партия от 19.07.20.",0,wildberries_real
wb_pair_00016,wb_pair_00016,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,346,289,0.8352601156069365,mixed,negative,"Хотела черную смородины без сахара, а пришла земляника с сахаром, по цене она дешевле, не на много, но дело принципа. Распечатала только дома. Увы. Дата изготовления 30. 10. 2020. Срок годности 12 месяцев. Упакована было все хорошо, поэтому и не стала возиться на пункте самовывоза. Вывод один: надо проверять. Одна звезда, конечно же, не товару.",0,wildberries_real
wb_pair_00029,wb_pair_00029,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,202,160,0.7920792079207921,neutral,negative,"Упаковка была целая, ничего не помято и не порвано. Получила быстро, все нормально запечатано. Правда не знаю, насколько долго прослужит, но пока претензий нет.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00147,wb_pair_00147,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,192,201,1.046875,mixed,negative,"Вообще ни какого эффекта, салфетки внутри почти сухие, брала до этого на сервисе СП, вот там было реально огонь, поэтому тут и заказала, но, очевидно, подделка. Деньги на ветер, не рекомендую.",0,wildberries_real
wb_pair_00124,wb_pair_00124,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,82,86,1.048780487804878,neutral,positive,"Забрала заказ, дома распаковала - сразу понравилось. Думала будет хуже по фото, а тут.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00067,wb_pair_00067,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,219,204,0.9315068493150684,neutral,negative,"Отврат! Абсолютно безвкусные! Будто маргарин пожевал или пластилин мягкий! Ни намёка на какао или вкус какой-то, как сахар в жиже замешали. Очень дешевый вкус. Вообще ни че го хорошего. Очень расстроена!!! И рассержена!",0,wildberries_real
wb_pair_00078,wb_pair_00078,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,225,200,0.8888888888888888,negative,negative,"Решила попробовать этот крем, начиталась тут отзывов. Пользуюсь уже третью неделю, честно скажу сначала вообще не поняла эффекта. Но потом заметила что кожа стала помягче, не так стягивает как раньше.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00069,wb_pair_00069,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,182,185,1.0164835164835164,negative,negative,"Заказывала дважды... и оба раза приходили в таком состоянии ... Поцарапаны , практически полностью .. хотела бы заказать снова, но боюсь что снова придут в таком «прекрасном» виде ..",0,wildberries_real
wb_pair_00031,wb_pair_00031,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,208,215,1.0336538461538463,neutral,negative,"Заказала две упаковки. Сегодня пришла только одна. Пакет рваный, ластик в пакете только один... Дополнительно никак не упакован, вот и рвется.. На выдаче в таком виде и отдают, а вдруг покупатель не заметит..",0,wildberries_real
wb_pair_00033,wb_pair_00033,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,345,317,0.9188405797101449,neutral,negative,"Ну не знаю, я ожидала хуже если честно. Да, состав конечно не идеальный, современное производство уже не то что раньше было. Но чистит нормально, пенится как надо. Вкус специфический немного, но терпимо, привыкла за пару дней. Может партия попалась другая или не знаю. Мне в целом подошло, десны не кровят после него.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00115,wb_pair_00115,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,355,302,0.8507042253521127,mixed,neutral,"Долго выбирала книгу по шугарингу, остановилась на этой. Цена была приятная, около 700 рублей, хотя видела что на других площадках дороже. Информация в принципе есть, описаны техники и материалы. Правда местами чувствуется что автор продвигает какие-то свои курсы или продукты, ну это сейчас везде так.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00075,wb_pair_00075,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,239,211,0.8828451882845189,neutral,neutral,"Честно говоря ожидала большего. Видела много хороших отзывов, решила попробовать. Взяла на пробу после того как брала другие вкусы, те нормально заходили. Этот как-то странно, вкус какой-то искусственный что ли.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00140,wb_pair_00140,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,125,94,0.752,neutral,negative,"Здравствуйте. Заказала базу с номером 015 , а прислали базу 025. Как так?! Как база по качеству незнаю, пока не использовала.",0,wildberries_real
wb_pair_00018,wb_pair_00018,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,358,332,0.9273743016759777,negative,negative,"упаковка повреждена! а товар не возвратный! Поставщику минус и претензия! Это плохо. что нельзя проверить перед тем . как покупать. как было раньше! перекладывают убытки на плечи потребителя , верните назад возможно посмотреть товар перед покупкой! нельзя все оплачивать вперед! это не удобно, у меня не всегда есть безнал. иногда лучше отдать налом курьеру.",0,wildberries_real
wb_pair_00031,wb_pair_00031,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,208,215,1.0336538461538463,neutral,negative,"Взяла на пробу, думала хуже будет честно говоря. Ластики нормальные, стирают неплохо. Правда упаковка какая-то тонкая, пришла помятая немного. Но сам товар целый, это главное. В школу ребенку купила, пока жалоб нет.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00096,wb_pair_00096,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,231,225,0.974025974025974,neutral,negative,Печём хлеб из смеси муки ВС и цельнозерновой в пропорции один к одному. С этой мукой хлеб невозможно нарезать. Он рассыпается на мелкую крошку. Скорее всего мука изготовлена из очень низкосортного зерна. Больше ее покупать не будем,0,wildberries_real
wb_pair_00132,wb_pair_00132,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,140,139,0.9928571428571429,negative,negative,"Товар пришёл в мятой коробочке, не запакован, мог любой открыть. Масло с ужасным запахом, при нанесение на ресницы, попало в глаз, ужас жжёт",0,wildberries_real
wb_pair_00112,wb_pair_00112,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,238,228,0.957983193277311,neutral,mixed,"Заказывала татуировки для ребёнка на праздник,пришло всё нормально. Рисунки яркие,переводятся легко,держатся хорошо. Правда один листик был немного помятый,но на качестве не отразилось. Дочка была в восторге,друзьям тоже делали.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00086,wb_pair_00086,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,331,311,0.9395770392749244,negative,mixed,"Привезли товар в ужасном состоянии! вся коробка был мятая, еще и вся склизкая. Коробка картонная прилипла к самой емкости. Пришлось отдирать.Но подумала, ладно, ничего главное чтоб содержимое было в порядке, но не тут то было. Оказывается вся жидкость которая была внутри вытекла, сами патчти еле влажные. По итогу деньги на ветер.",0,wildberries_real
wb_pair_00098,wb_pair_00098,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,137,141,1.0291970802919708,negative,negative,"Брали на пробу, честно думали будет хуже по отзывам. Но нормально, растворяется если помешать подольше. Вкус конечно на любителя, но терпимо.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00095,wb_pair_00095,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,177,141,0.7966101694915254,negative,neutral,"Заказывала урбеч уже несколько раз, обычно все нормально приходит. Сейчас упаковка какая-то странная была, пузырчатая пленка и обычный пакет.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00116,wb_pair_00116,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,249,210,0.8433734939759037,neutral,negative,"Выкупила не посмотрев 13.12.19 г заказ и только дома спустя несколько дней увидела, что паста просрочена с 13.11. Где контроль качества!!!? Почему людям просрочку толкают!!! Подала заявку в разделе Проверка товара, если не удовлетворят пойду дальше!",0,wildberries_real
wb_pair_00146,wb_pair_00146,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,272,272,1.0,mixed,negative,"После приема внутрь чувства насыщения нет, но зато появляется превосходная изжога. Сам порошок имеет вкус качественной кукурузной муки. Если развести водой и прокипятить, то получается отличный кисель, без признаков катышков свернувшегося белка. Упаковка целая и красивая.",0,wildberries_real
wb_pair_00142,wb_pair_00142,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,158,134,0.8481012658227848,negative,neutral,"Заказывала в первый раз, немного переживала. Пришло быстро, упаковка нормальная, ничего не протекло. Банка целая, открывала аккуратно.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00047,wb_pair_00047,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,396,382,0.9646464646464646,negative,neutral,"Взяла крем который обычно в Ашане беру, решила тут заказать дешевле выходит. Пришло нормально, банка целая, крышка закрыта. Правда крем какой-то не такой что ли, в магазине он вроде поплотнее был. Может партия другая, не знаю. Запах вроде тот же. Мажу уже неделю, кожа нормально реагирует, увлажняет как обычно. Только смутило что код какой-то затёртый на дне, еле разглядела цифры.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00056,wb_pair_00058,claude-sonnet-4-5,resume_generation_no_categories_relaxed_len_balanced,418,427,1.0215311004784688,neutral,negative,"Взяла на пробу, думала будет как обычно у них. Сначала вроде нормально пахнет, но буквально через пять минут уже ничего не чувствуется. Может партия неудачная попалась, не знаю. У меня есть другой их продукт, там всё в порядке было, поэтому и решилась заказать. А этот какой-то слабенький получился. Хотя если честно за такую цену можно было и получше сделать. В общем немного разочаровалась, ожидала большего от производителя.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00055,wb_pair_00055,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,263,235,0.8935361216730038,negative,negative,"Начиталась отзывов о том что приходит не тот аромат, но все таки рискнула заказать. Прислали тоже не тот в розовом флаконе. Он приторно сладкий, это не Кирке явно. Уважаемый поставщик вам уже много раз сделали одно и тоже замечание, а вы все продолжаете косячить.",0,wildberries_real
wb_pair_00022,wb_pair_00022,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,311,317,1.0192926045016077,negative,negative,"Взяла это молоко попробовать, думала с кокосом будет интересно. В принципе запах нормальный, кокос чувствуется когда открываешь. Добавила в кофе - вкус какой-то странный получился, не пойму даже как описать. Может просто мне не зашло, но ощущение что свежесть не очень. Или это особенность растительного молока такая?",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00034,wb_pair_00034,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,384,391,1.0182291666666667,negative,negative,"Заказывала арахисовую пасту, пришла нормально упакованная. Банка целая, крышка закрыта плотно. Честно ожидала что помнут или разобьют как обычно бывает, но нет. Видимо на складе попался адекватный сборщик. Сама паста вкусная, консистенция густая как и должно быть. Хотя цена конечно завышена, в обычном магазине дешевле видела похожую. Но в целом претензий нет, товар соответствует описанию.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00017,wb_pair_00017,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,158,151,0.9556962025316456,negative,negative,"Маска хорошая, пользуюсь уже не первый раз, эффект есть. Упаковка пришла нормальная, всё целое. Правда срок годности не самый свежий, но еще нормально.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00139,wb_pair_00139,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,199,179,0.8994974874371859,negative,negative,"Гель, в котором находятся патчи, вытек из пластиковой баночки. Наверно поэтому он находился в целлофановом пакете. Вряд ли при производстве банку поставили в пакет. Возврат. Прошу не снижать % выкупа",0,wildberries_real
wb_pair_00103,wb_pair_00103,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,98,86,0.8775510204081632,positive,negative,"Упаковка конечно так себе была, помятая. Но сами мешки нормальные, плотные, швы целые.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00038,wb_pair_00038,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,201,205,1.0199004975124377,neutral,negative,"Пришла коробка вся понятая,открытая. Коробка тут главный атрибут.Такие вещи нужно хотя б скотчем закреплять . Даже ничем не обвернули. Даже не удиалюсь,если внутри не все на месте,рассыпалось по дороге",0,wildberries_real
wb_pair_00125,wb_pair_00125,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,355,352,0.9915492957746479,negative,negative,"Не рекомендовала бы этот топ в использовании. Ни на тёмных - в лампе очень сильно светится голубым. Однако при обычном освещении - жёлтый. Настолько что меняет цвет не только у белых, но и у голубых (становятся грязно серыми). Очень расстроена. Пользовалась месяц. Белые приходят с цветом заядлого курильщика на каждом пальце в равной степени окрашивания.",0,wildberries_real
wb_pair_00045,wb_pair_00045,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,355,326,0.9183098591549296,negative,mixed,"Купила кисть из козьего ворса, думала будет мягче. По ощущениям нормальная, но немного колючая если по коже водить. Нужно приспособиться как ей пользоваться, сразу не очень удобно было. Для некоторых текстур наверное подходит, я пока не поняла толком. В принципе ничего страшного, просто ожидала другого от натурального ворса.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00133,wb_pair_00133,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,219,202,0.9223744292237442,positive,negative,"Заказывала этот аромат уже третий раз, обычно всё нормально приходит. В этот раз упаковка была немного помятая, но сам флакон целый и запах на месте. Думала может протечёт или что-то, но нет всё хорошо.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00137,wb_pair_00137,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,68,67,0.9852941176470589,neutral,neutral,"Вообще пришёл другой ,просто золотистый гель-лак, забрала не глянула",0,wildberries_real
wb_pair_00112,wb_pair_00112,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,238,228,0.957983193277311,neutral,mixed,"Пришли наклейки с литл пони,вместо татуировок!!завтра их хотели использовать на Хэллуин. Ещё раз убеждаюсь,что надо перестать заказывать что-либо на этом сайте. Очень много раз приходил или не тот товар,или товар ненадлежащего качества...",0,wildberries_real
wb_pair_00018,wb_pair_00018,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,358,332,0.9273743016759777,negative,negative,"упаковка конечно помялась немного при доставке, но сам товар нормальный. в принципе все ок, использую уже неделю. единственное что напрягает - это что нельзя было открыть и проверить сразу на пвз, а то вдруг брак попадется. хотя тут повезло. в целом за свои деньги годная вещь, функции свои выполняет. могло быть и хуже если честно.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00117,wb_pair_00117,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,226,161,0.7123893805309734,negative,negative,"Мешки пришли без уплотнительных резинок к шлангу, поэтому возврат. На картинке на коробке резинка у Вас есть. Как говорится -что на коробке то и в коробке, да и этого нет. Не вводите пожалуйста своих покупателей в заблуждение!",0,wildberries_real
wb_pair_00127,wb_pair_00127,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,179,177,0.9888268156424581,negative,negative,"Заказывала с опаской, но зря переживала. Пришло всё нормально упакованное, материалы чистые, работает как надо. Правда коробка немного помятая была, но на сам товар не повлияло.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00121,wb_pair_00121,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,248,201,0.8104838709677419,neutral,neutral,"Взяли браслет для дочки 3 года, она постоянно пальцы во рту держала. Первую неделю вообще никакого эффекта не было, думала зря деньги потратила. Потом стала замечать что днем уже реже тянет руки в рот.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00005,wb_pair_00005,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,214,210,0.9813084112149533,neutral,negative,"Взяла эту упаковку, думала хватит надолго. Пользуюсь уже третью неделю, осталось совсем немного. Может конечно я часто использую, но всё равно как то быстро расходуется. Ожидала что дольше протянет если честно.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00026,wb_pair_00026,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,259,269,1.0386100386100385,neutral,neutral,"Заказывала этот крем в первый раз, немного сомневалась. Пришёл быстро, упаковка целая. Текстура приятная, впитывается нормально, запах ненавязчивый. Пользуюсь пока недели две, кожа стала мягче. Единственное - расход получается больше чем думала, наношу утром и вечером.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00028,wb_pair_00028,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,292,295,1.0102739726027397,neutral,negative,"Заказывала льняное семя, пришло быстро. Упаковка нормальная, герметичная. Семя свежее, без постороннего запаха. Использую для каши по утрам, добавляю в йогурт. Пока все устраивает, хотя цена могла бы быть и пониже конечно. Но в целом нормальный продукт, буду смотреть еще варианты для сравнения.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00002,wb_pair_00002,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,278,275,0.9892086330935251,negative,negative,"Заказывала молоко по многочисленным положительным отзывам. Да, пришло отслоившееся, но при комнатной температуре и сильном встряхивании молоко приобрело нормальную текстуру, кроме того, что оно было мелкими хлопьями, будто прокисшее, поэтому пока вернулась к Aroy D, к сожалению",0,wildberries_real
wb_pair_00115,wb_pair_00115,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,355,302,0.8507042253521127,mixed,neutral,"Давно хотела приобрести. На оф сайте стоит 2000. Тут я купила 755. Но того не стоит. Стоимость в реале такой книги 100-200р, не более. В книге есть информацию о шугаринге, но рекламы больше! Большой шифр, много воды и белых листов, пропусков- из за этого книга кажется большой. Как хорошо,что не купила 2000, ни о чем. Хотя для нее 755р много. Расстроена.",0,wildberries_real
wb_pair_00143,wb_pair_00143,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,360,349,0.9694444444444444,neutral,negative,"Кошмар! Заказывала много всего этой и другой фирмы, на два пакета получилось, спешила не стала проверять.. Прихожу домой а тут шоколадный дессерт без наклейки и не полный! Видно что его кто-то до меня уже поел. Люди, имейте совесть! Зачем вы так поступаете, я свои деньги заплатила чтобы объедки чьи -то есть? Ничего больше не буду заказывать, кошмар просто...",0,wildberries_real
wb_pair_00027,wb_pair_00027,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,440,388,0.8818181818181818,negative,negative,"Использую этот топ уже месяц, покрываю и светлые оттенки, и френч. Сначала переживала, начиталась про желтизну у разных топов, но тут пока все нормально. Ногти остаются такими же, как после нанесения. Может конечно со временем что-то изменится, но клиенты довольны, никто не жаловался. Консистенция удобная, наносится ровно. Единственное - крышка иногда туго закручивается, но это мелочь.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00120,wb_pair_00120,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,201,183,0.9104477611940298,negative,negative,"Получила с помятой, разорванной коробкой. Остаётся надеяться, что весь комплект полный, так как перезаказывать нет времени... Судя по состоянию упаковки, товар уже не первую неделю в таком состоянии...",0,wildberries_real
wb_pair_00060,wb_pair_00060,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,90,85,0.9444444444444444,neutral,negative,"Ожидала что цвета будут поярче судя по картинке, но в реальности нормально смотрятся.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00110,wb_pair_00110,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,183,189,1.0327868852459017,negative,negative,"Заказывала несколько позиций, в том числе эту пасту. Упаковано было нормально, пленка есть. Правда немного переживала что вдруг разобьется, но нет все ок. Товар пришел целым, претензий нет.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00127,wb_pair_00127,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,179,177,0.9888268156424581,negative,negative,"Ужасно... Сборка некачественная, сами материалы измазаны не пойми чем, коробка рваная... Менеджер отказалась делать возврат сразу сказав что он возможен если только он не работает",0,wildberries_real
wb_pair_00074,wb_pair_00074,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,66,65,0.9848484848484849,negative,negative,"Положили не тот парфюм, совсем другой фирмы, который пахнет ужасно",0,wildberries_real
wb_pair_00029,wb_pair_00029,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,202,160,0.7920792079207921,neutral,negative,"По ощущениям - кто-то прогрыз упаковку... Если учесть, что пришло запакованное в коробку - таким упаковали. В мусор 165рэ, заказывать однозначно больше не буду. Торопилась, не проверила в пункте выдачи.",0,wildberries_real
wb_pair_00083,wb_pair_00083,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,101,87,0.8613861386138614,neutral,negative,Данные карточки пришли мятые.Попробую перезаказать.Надеюсь получить товар надлежащего товарного вида.,0,wildberries_real
wb_pair_00119,wb_pair_00119,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,247,236,0.9554655870445344,negative,mixed,"Купила набор, сначала немного смущал запах пластика, но это нормально для новых вещей. Оставила на балконе на ночь, к утру практически выветрилось. Клавиатура работает хорошо, кнопки нажимаются мягко. Мышка тоже удобная, рука не устаёт.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00107,wb_pair_00107,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,112,110,0.9821428571428571,negative,neutral,"Пришёл без фломастера. Хотя заявлено доставляется фломастер в комплекте! Всё запаковано, но этого карандаша нет.",0,wildberries_real
wb_pair_00073,wb_pair_00073,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,181,161,0.8895027624309392,negative,neutral,"Взяла эти мешки для своего Филипса FC8132, в принципе встают нормально. Правда заметила что иногда пыль как-то странно собирается, не всегда всё внутрь попадает.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00008,wb_pair_00008,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,347,357,1.0288184438040346,positive,negative,"Брал этот кофе раньше в обычном магазине, вроде нормально было. Решил попробовать тут заказать, думал то же самое будет. По вкусу вышло средненько, горчит конечно, но не критично. Аромат какой-то слабый получается, ожидал поярче если честно. Может партия не очень удачная попалась или условия хранения. В целом пить можно, но впечатления уже не те что были.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00130,wb_pair_00130,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,248,242,0.9758064516129032,neutral,negative,"Заказываю это молоко уже месяца три наверное, обычно все нормально было. Один раз правда пришло какое-то жидковатое, но я подумала может партия такая. В этот раз взяла сразу пять упаковок, открыла одну - вроде ничего, консистенция как обычно.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00096,wb_pair_00096,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,231,225,0.974025974025974,neutral,negative,"Пекла хлеб с добавлением цельнозерновой, смешивала примерно поровну. Хлебушек получился рыхлый, мякиш нормальный, корочка тоже ничего. Правда заметила что структура какая-то не очень плотная, но может это из-за моей закваски.",1,synthetic_llm_tone_matched_len_balanced
