pair_id,orig_pair_id,generator_model,prompt_version,real_len,fake_len,len_ratio,real_bucket,fake_bucket,text,is_fake,source
wb_pair_00170,wb_pair_00170,claude-sonnet-4-5,claude_intents_len_balanced_500,44,42,0.9545454545454546,neutral,neutral,"Пошив конечно не идеальный, нитки местами.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00377,wb_pair_00377,claude-sonnet-4-5,claude_intents_len_balanced_500,85,81,0.9529411764705882,negative,negative,"ехал очень долго,в итоге сам вб перезакал.. в итоге не пшикает , проблемы с дозатором",0,wildberries_real
wb_pair_00026,wb_pair_00026,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,259,269,1.0386100386100385,neutral,neutral,"Заказывала этот крем в первый раз, немного сомневалась. Пришёл быстро, упаковка целая. Текстура приятная, впитывается нормально, запах ненавязчивый. Пользуюсь пока недели две, кожа стала мягче. Единственное - расход получается больше чем думала, наношу утром и вечером.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00345,wb_pair_00345,claude-sonnet-4-5,claude_intents_len_balanced_500,97,89,0.9175257731958762,neutral,negative,"Заварник пришёл нормальный, но после пары завариваний заметила мелкие трещинки на стекле.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00137,wb_pair_00137,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,68,67,0.9852941176470589,neutral,neutral,"Вообще пришёл другой ,просто золотистый гель-лак, забрала не глянула",0,wildberries_real
wb_pair_00355,wb_pair_00355,claude-sonnet-4-5,claude_intents_len_balanced_500,127,107,0.84251968503937,neutral,neutral,"Заказали этот корм на двоих с подругой. Моя Муська не ест, ее кот не ест.... Угостила соседских 2 -х котов, тоже есть не стали.",0,wildberries_real
wb_pair_00365,wb_pair_00365,claude-sonnet-4-5,claude_intents_len_balanced_500,121,105,0.8677685950413223,neutral,negative,"До этого заказывала молоко, было густое, вкусное. В последний раз пришла еле забеленная вода.. Больше заказывать не буду.",0,wildberries_real
wb_pair_00442,wb_pair_00442,claude-sonnet-4-5,claude_intents_len_balanced_500,115,110,0.9565217391304348,negative,negative,"У меня тоже сначала была реакция, но потом кожа привыкла. Может дело в индивидуальной непереносимости, у всех.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00249,wb_pair_00249,claude-sonnet-4-5,claude_intents_len_balanced_500,156,158,1.0128205128205128,neutral,negative,"Паста нормальная, но пенится реально сильно, прям как шампунь какой-то. Вкус не противный, но и не вау. За эти деньги можно было взять что-то получше наверное",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00448,wb_pair_00448,claude-sonnet-4-5,claude_intents_len_balanced_500,171,177,1.0350877192982457,neutral,negative,"Вкус конечно не ярко выраженный, но для казеина нормально. Крупинки растворяются если подольше размешать. Другие вкусы этой марки действительно получше, но этот тоже можно пить.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00329,wb_pair_00329,claude-sonnet-4-5,claude_intents_len_balanced_500,44,45,1.0227272727272727,neutral,negative,"Цена нормальная, хотя функционал мог бы быть.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00156,wb_pair_00156,claude-sonnet-4-5,claude_intents_len_balanced_500,120,111,0.925,neutral,negative,"Взяла сразу две штуки, думала одна точно для горячей будет. Но нет, обе пришли одинаковые, только для холодной.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00199,wb_pair_00199,claude-sonnet-4-5,claude_intents_len_balanced_500,91,61,0.6703296703296703,neutral,negative,"Сетка пришла без крепления,упаковка вся рваная,сама сетка с крупными ячейками,не рекомендую",0,wildberries_real
wb_pair_00213,wb_pair_00213,claude-sonnet-4-5,claude_intents_len_balanced_500,122,128,1.0491803278688525,negative,neutral,"Товар пришёл в повреждённой упаковке, вскрывать было нельзя, но было видно, что крышка повреждена и коробка изнутри мокрая",0,wildberries_real
wb_pair_00408,wb_pair_00408,claude-sonnet-4-5,claude_intents_len_balanced_500,46,48,1.0434782608695652,positive,negative,Пришла вскрытая упаковка. Хорошо что мешки все,0,wildberries_real
wb_pair_00332,wb_pair_00332,claude-sonnet-4-5,claude_intents_len_balanced_500,113,113,1.0,neutral,negative,"Купила и не посмотрела содержимое, лежала коробочка до праздника, в и тоге подарила человеку, а семян там не было",0,wildberries_real
wb_pair_00208,wb_pair_00208,claude-sonnet-4-5,claude_intents_len_balanced_500,45,46,1.0222222222222221,negative,negative,"Не выкупила, привезли со сломанным дозатором.",0,wildberries_real
wb_pair_00113,wb_pair_00113,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,140,122,0.8714285714285714,neutral,negative,"Заказывала джем, пришёл быстрее чем ожидала. Сначала думала что не тот вкус, но потом распробовала - оказалось даже лучше.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00078,wb_pair_00078,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,225,200,0.8888888888888888,negative,negative,"Купила крем этой марки впервые, полагаясь на положительные отзывы. Очень разочарована, крем абсолютно никакого действия не оказывает, даже элементарного увлажнения, пользовалась им больше 2 недель, в итоге купила проверенный.",0,wildberries_real
wb_pair_00029,wb_pair_00029,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,202,160,0.7920792079207921,neutral,negative,"По ощущениям - кто-то прогрыз упаковку... Если учесть, что пришло запакованное в коробку - таким упаковали. В мусор 165рэ, заказывать однозначно больше не буду. Торопилась, не проверила в пункте выдачи.",0,wildberries_real
wb_pair_00035,wb_pair_00035,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,130,123,0.9461538461538461,negative,negative,"У меня почему-то прошло нормально, немного пощипывало первые минуты но потом привыкла. Может от типа кожи зависит, не знаю.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00195,wb_pair_00195,claude-sonnet-4-5,claude_intents_len_balanced_500,201,199,0.9900497512437811,neutral,negative,"Вскрыла упаковку, сверху жидкость, снизу осадок твердый. Пришлось размешивать вилкой долго, часть слила случайно. Разбавила горячей водой, по вкусу нормальное, но хранить видимо надо было правильнее.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00057,wb_pair_00057,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,423,426,1.0070921985815602,negative,negative,"Брала эту пасту уже несколько раз, в целом нормальная. Но вот с упаковкой какая-то беда постоянно. То банка приходит липкая вся, то крышка не до конца закручена. Один раз вообще пришла чистая аккуратная, а в остальные разы ощущение что её пол склада в руках подержали. За такие деньги можно было бы и получше запаковать, тот же дешевый крем приходит обмотанный в пленку и в пупырку, а тут за 850 рублей просто банка болтается.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00336,wb_pair_00336,claude-sonnet-4-5,claude_intents_len_balanced_500,44,46,1.0454545454545454,neutral,neutral,"Пила по инструкции и больше, результата особо.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00096,wb_pair_00096,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,231,225,0.974025974025974,neutral,negative,"Пекла хлеб с добавлением цельнозерновой, смешивала примерно поровну. Хлебушек получился рыхлый, мякиш нормальный, корочка тоже ничего. Правда заметила что структура какая-то не очень плотная, но может это из-за моей закваски.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00165,wb_pair_00165,claude-sonnet-4-5,claude_intents_len_balanced_500,73,76,1.0410958904109588,neutral,neutral,"БЕЗ ЗАПАХА,В СТЕКЛЯННОМ ПУЗЫРЬКЕ,ПОСМОТРЮ В ДЕЙСТВИИ,ПОКА НЕ ПОЛЬЗОВАЛАСЬ",0,wildberries_real
wb_pair_00418,wb_pair_00418,claude-sonnet-4-5,claude_intents_len_balanced_500,209,209,1.0,negative,negative,"У нас тоже один воланчик развалился, но остальные нормально держатся уже несколько игр. Может просто не повезло с партией или играли слишком активно. В целом за свою цену нормальные, хотя да, не самые крепкие.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00495,wb_pair_00495,claude-sonnet-4-5,claude_intents_len_balanced_500,57,47,0.8245614035087719,neutral,neutral,"Пришла не сыворотка, а эссенция во вскрытой упаковке !!!!",0,wildberries_real
wb_pair_00324,wb_pair_00324,claude-sonnet-4-5,claude_intents_len_balanced_500,99,71,0.7171717171717171,negative,neutral,"Заказывал 4 штуки, пришло только 3. Одна вообще не та модель оказалась.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00065,wb_pair_00065,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,131,108,0.8244274809160306,negative,neutral,"Приехали в мокрой коробочке, весь гель вытек. Не смогла даже открыть коробку. Очень жаль . Возврат(( скидку не снимайте пожалуйста.",0,wildberries_real
wb_pair_00141,wb_pair_00141,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,152,148,0.9736842105263158,neutral,negative,"Ужасно и не порядочно отправлять испорченный товар, воняет, помятый давать животным невозможно, внутри черви, ужас, деньги не малые больше брать не буду",0,wildberries_real
wb_pair_00425,wb_pair_00425,claude-sonnet-4-5,claude_intents_len_balanced_500,223,205,0.9192825112107623,mixed,mixed,"Бальзам конечно плотноватый, сначала показалось что вообще не размажется. Зато держится долго и губы не сохнут. Запах да, не супер, но привыкла. За свою цену нормально, хотя текстура могла бы быть помягче.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00327,wb_pair_00327,claude-sonnet-4-5,claude_intents_len_balanced_500,130,110,0.8461538461538461,neutral,negative,"Коробка пришла немного помятая, но товар внутри целый. Заказываю не первый раз, обычно упаковывают аккуратнее.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00155,wb_pair_00155,claude-sonnet-4-5,claude_intents_len_balanced_500,442,309,0.6990950226244343,positive,negative,"Пришло масло расторопши, упаковка добротная, в пупырку завернули. Правда крышка была чуть приоткрыта, видимо при транспортировке ослабла. Само масло нормальное, запах специфический конечно, но для печени беру не в первый раз. Цена могла бы быть и пониже, в аптеке видела дешевле, но тут хоть доставили быстро.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00331,wb_pair_00331,claude-sonnet-4-5,claude_intents_len_balanced_500,309,269,0.8705501618122977,neutral,negative,"Кроме того что волос стал сухой , других изменений не произошло. Делал в первые и по инструкции Волос светло-русый выгоревший на солнце с проблесками седины. Цвет шампуни ( платиновый- блондин) Нанёс вечером на 20 мин , подождал до утра результата не увидел, повторил утром с выдержкой 30 мин. Результата нет.",0,wildberries_real
wb_pair_00164,wb_pair_00164,claude-sonnet-4-5,claude_intents_len_balanced_500,65,63,0.9692307692307692,neutral,negative,"Текстура суховатая, но для меня это даже плюс – не растекается.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00249,wb_pair_00249,claude-sonnet-4-5,claude_intents_len_balanced_500,156,158,1.0128205128205128,neutral,negative,"Паста полное"" ***"", очень пенится во рту,такое впечатление будто пеной для бритья чистим..... Запах удасный,не травами,а шампунем будто...Деньги на ветер!!#",0,wildberries_real
wb_pair_00407,wb_pair_00407,claude-sonnet-4-5,claude_intents_len_balanced_500,42,43,1.0238095238095237,neutral,negative,"Коробка действительно небольшая, но семена.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00208,wb_pair_00208,claude-sonnet-4-5,claude_intents_len_balanced_500,45,46,1.0222222222222221,negative,negative,"Дозатор работал нормально, но упаковка пришла.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00305,wb_pair_00305,claude-sonnet-4-5,claude_intents_len_balanced_500,101,95,0.9405940594059405,neutral,negative,Соглашусь с девушкой выше! Мне тоже пришла только 1 упаковка!!!!! Это отвратительно!!!! Как на рынке🙈,0,wildberries_real
wb_pair_00234,wb_pair_00234,claude-sonnet-4-5,claude_intents_len_balanced_500,166,149,0.8975903614457831,negative,negative,"Подставка в целом нормальная, но пришла с небольшим браком - одной ножки не хватает. Из-за этого немного качается, пришлось подложить что-то под низ.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00475,wb_pair_00475,claude-sonnet-4-5,claude_intents_len_balanced_500,111,75,0.6756756756756757,neutral,negative,"У меня сначала тоже не сразу просох, но потом поняла что лампа была слабая.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00049,wb_pair_00049,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,374,337,0.9010695187165776,mixed,negative,"Купил данный триммер, так как при получении был с двумя детьми проверить нормально не удалось, включил в разетку посмотрел что двигатель работает и все а внутри не крутился вал и только это заметил как стал собирать уже дома. Поехал возращать приняли без проблем как брак и вернули деньги. Только впечатление испорчена и потрачено время нервы за все это. Товаром не доволен!",0,wildberries_real
wb_pair_00396,wb_pair_00396,claude-sonnet-4-5,claude_intents_len_balanced_500,140,122,0.8714285714285714,neutral,negative,"Стекло пришло в нормальной упаковке, но клеится плохо, пузыри остались по краям. На полный экран вроде, но в углу отходит.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00002,wb_pair_00002,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,278,275,0.9892086330935251,negative,mixed,"Заказывала молоко по многочисленным положительным отзывам. Да, пришло отслоившееся, но при комнатной температуре и сильном встряхивании молоко приобрело нормальную текстуру, кроме того, что оно было мелкими хлопьями, будто прокисшее, поэтому пока вернулась к Aroy D, к сожалению",0,wildberries_real
wb_pair_00044,wb_pair_00044,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,369,313,0.8482384823848238,negative,negative,"Получила 28 июля, коробка была целая. Сначала обрадовалась что все на месте, но когда стала устанавливать в пылесос - не подошло. Крепление какое-то другое, хотя артикул вроде совпадал при заказе. Сам мешок по размеру нормальный, но толку если не закрепить. Пришлось оставить как запасной, может когда пригодится.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00350,wb_pair_00350,claude-sonnet-4-5,claude_intents_len_balanced_500,179,140,0.7821229050279329,neutral,negative,"Лак привезли в ужасном состоянии, без какой либо упаковки, с подходящим сроком годности, с осадком на дне, даже взболтать его не получилось. Отказ, прошу не снижать процент выкупа",0,wildberries_real
wb_pair_00404,wb_pair_00404,claude-sonnet-4-5,claude_intents_len_balanced_500,113,105,0.9292035398230089,neutral,negative,"Мёд пришёл жидковатый, хотя зима на дворе, думала будет гуще. Цвет нормальный, по весу всё сошлось, вкус.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00036,wb_pair_00036,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,363,366,1.0082644628099173,negative,mixed,"Заказывала говядину кусочками, пришло именно то что нужно. Кот ест нормально, хотя обычно привередливый. Консистенция мягкая, запах не противный. Единственное смутило что упаковка немного помятая была, но содержимое целое. По цене вышло дороже чем в обычном магазине, но зато состав вроде получше. Пока доедим посмотрю, может еще возьму если понравится окончательно.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00344,wb_pair_00344,claude-sonnet-4-5,claude_intents_len_balanced_500,69,71,1.0289855072463767,neutral,negative,"Стекло пришло совсем на другой телефон Samsung galaxy , поэтому отказ",0,wildberries_real
wb_pair_00494,wb_pair_00494,claude-sonnet-4-5,claude_intents_len_balanced_500,48,43,0.8958333333333334,neutral,neutral,"Ну да, материал не самый прочный, пару раз.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00481,wb_pair_00481,claude-sonnet-4-5,claude_intents_len_balanced_500,129,116,0.8992248062015504,negative,mixed,"Очень тонкий конверт, купили на выписку, но придётся видимо покупать другой. Такой конверт только для лета. Пожалела, что купила.",0,wildberries_real
wb_pair_00075,wb_pair_00075,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,239,211,0.8828451882845189,neutral,neutral,"Честно говоря ожидала большего. Видела много хороших отзывов, решила попробовать. Взяла на пробу после того как брала другие вкусы, те нормально заходили. Этот как-то странно, вкус какой-то искусственный что ли.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00033,wb_pair_00033,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,345,317,0.9188405797101449,neutral,negative,"Какой там мел и ментол в составе, откуда! Откуда в... алмазам взяться.. Испортилось все - даже зубной порошок невозможно найти нормальный. Обычный! Если бы там были мел и ментол! Это просто какие-то отходы какого-то полиэтиленового завода.. Не встречала ещё такого отвратительного химического вкуса ни у порошка, ни у зубной пасты, нигде вообще.",0,wildberries_real
wb_pair_00031,wb_pair_00031,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,208,215,1.0336538461538463,neutral,negative,"Заказала две упаковки. Сегодня пришла только одна. Пакет рваный, ластик в пакете только один... Дополнительно никак не упакован, вот и рвется.. На выдаче в таком виде и отдают, а вдруг покупатель не заметит..",0,wildberries_real
wb_pair_00231,wb_pair_00231,claude-sonnet-4-5,claude_intents_len_balanced_500,168,118,0.7023809523809523,neutral,neutral,"Из 24 шт в комплекте было всего 12 шт. Упаковка была сбоку порвана по шву, поэтому не обратила внимания. Не думала что магниты надо пересчитывать прямо в пункте выдачи.",0,wildberries_real
wb_pair_00463,wb_pair_00463,claude-sonnet-4-5,claude_intents_len_balanced_500,112,91,0.8125,negative,neutral,"У меня увеличивает нормально, примерно в 5-6 раз. Может от партии зависит или от освещения.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00192,wb_pair_00192,claude-sonnet-4-5,claude_intents_len_balanced_500,228,186,0.8157894736842105,negative,negative,"Еще не использовал, но уже разочарован покупкой при сборки. Щель на ручке, и кто-то уже пытался эту щель убрать, и испортил винтик. Отсутствуют шурупы для крепления защитного кожуха. Еще в пакете лежали отломленные части чего-то",0,wildberries_real
wb_pair_00333,wb_pair_00333,claude-sonnet-4-5,claude_intents_len_balanced_500,83,84,1.0120481927710843,neutral,negative,Штрих код наклеен на описание. Брала в подарок. Пришлось распечатывать из интернета,0,wildberries_real
wb_pair_00003,wb_pair_00003,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,368,334,0.907608695652174,positive,negative,"Жижа, а не база. Каплю не держит. Боковые и торец постоянно лысые. Если пытаться стянуть по бокам, капля уже успевает растечься. Вобщем либо на выброс, либо куда нибудь в замес добавлять к густым. Вообще лаки этой фирмы брать не буду, все непредсказуемые, то густые, то жидкие. Ни одного нет, чтоб кайфовать при нанесении. Нравится только стронг база, её снова закажу.",0,wildberries_real
wb_pair_00204,wb_pair_00204,claude-sonnet-4-5,claude_intents_len_balanced_500,120,103,0.8583333333333333,negative,negative,"Ждала это мыло 3 недели. И не дождалась. В пункт выдачи заказ так и не пришел, а на сайте оформили, как возврат. Обидно.",0,wildberries_real
wb_pair_00014,wb_pair_00014,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,264,266,1.0075757575757576,neutral,negative,"Кофе вполне нормальный, не скажу что прям вау, но пить можно. Вкус обычный, ничего особенного. Правда цена последнее время какая-то странная стала, вроде наш российский производитель, а ценник как на импортный выставили. Может конечно у них расходы выросли, не знаю.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00299,wb_pair_00299,claude-sonnet-4-5,claude_intents_len_balanced_500,175,183,1.0457142857142858,neutral,negative,"Открытка пришла нормальная, бумага плотная, рисунок яркий. Правда упаковка была так себе, наклейка прямо на лицевой стороне, пришлось аккуратно отдирать. Но в целом для подарка пойдёт",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00306,wb_pair_00306,claude-sonnet-4-5,claude_intents_len_balanced_500,126,95,0.753968253968254,neutral,negative,"Прислали грязное бельё, непонятно отстирается или нет. Всё таки оно детское. За это сняли проценты. Считаю это несправедливым!",0,wildberries_real
wb_pair_00109,wb_pair_00109,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,103,76,0.7378640776699029,negative,positive,Замечательные семена чиа возможно. Но мне из не попробовать. Что за невнимательность!!! Зачем мне кокос,0,wildberries_real
wb_pair_00430,wb_pair_00430,claude-sonnet-4-5,claude_intents_len_balanced_500,97,78,0.8041237113402062,neutral,negative,Фотографии вводят в заблуждение. На фото ползунки с открытыми ножками. Пришли с закрытыми. Отказ.,0,wildberries_real
wb_pair_00077,wb_pair_00077,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,121,91,0.7520661157024794,neutral,negative,Что с ценами? Товар российский! Никаких санкций на него нет! Вообще с ума сошли? Почти в 2 раза цена выросла! Оборзели...,0,wildberries_real
wb_pair_00084,wb_pair_00084,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,150,156,1.04,neutral,negative,Сильно расстроилась. Заказывала 2 упаковки на подарки. Пришла только одна упаковка.Вместо второй коробки положили конфетки какие-то. Очень неприятно 😡,0,wildberries_real
wb_pair_00286,wb_pair_00286,claude-sonnet-4-5,claude_intents_len_balanced_500,138,125,0.9057971014492754,negative,neutral,дешовая. легкая. но горит одним цветом. красным. не понятно глюк ли это.. искала в интернете ответ на вопрос. но толком ничего не нашла...,0,wildberries_real
wb_pair_00082,wb_pair_00082,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,210,177,0.8428571428571429,negative,negative,"Консистенция у базы ужасная. Ооочень густая.. Выравнивание сделать можно, но очень долго уходит на это времени. В лампе просыхает плохо. Из плюсов (как писали ниже) только запах и цвет. К покупке не рекомендую.",0,wildberries_real
wb_pair_00491,wb_pair_00491,claude-sonnet-4-5,claude_intents_len_balanced_500,108,105,0.9722222222222222,neutral,mixed,"Стойкость часа на три-четыре, не супер конечно, но терпимо. Бутылочка пришла белая, не прозрачная как на.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00289,wb_pair_00289,claude-sonnet-4-5,claude_intents_len_balanced_500,61,62,1.0163934426229508,neutral,negative,"Да, одна бутылка была приоткрыта, но само средство не вытекло.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00394,wb_pair_00394,claude-sonnet-4-5,claude_intents_len_balanced_500,43,43,1.0,neutral,neutral,"У меня тоже сначала ничего не росло, потом.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00398,wb_pair_00398,claude-sonnet-4-5,claude_intents_len_balanced_500,146,144,0.9863013698630136,neutral,negative,"Пришел просроченный. Обычно у пасты срок хранения год. А тут заметил после вскрытия, что пол года. Написал в поддержку не ответили заявку удалили.",0,wildberries_real
wb_pair_00323,wb_pair_00323,claude-sonnet-4-5,claude_intents_len_balanced_500,138,124,0.8985507246376812,neutral,mixed,"Ждала шкатулку для украшений на подарок, а она пришла без ключа. Зачем такое доставлять, писали бы, что ключа нет Отказ. Ужасный продавец.",0,wildberries_real
wb_pair_00019,wb_pair_00019,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,370,375,1.0135135135135136,neutral,mixed,"Брал казеин разных марок, решил попробовать этот. Сначала смутило что консистенция какая-то не такая, но потом разобрался. Растворяется нормально, правда действительно быстрее чем ожидал. Вкус обычный молочный, ничего особенного но и не противный. По эффекту вроде работает как надо, после тренировки заходит хорошо. Может и возьму ещё пару банок, посмотрю как дальше пойдет.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00416,wb_pair_00416,claude-sonnet-4-5,claude_intents_len_balanced_500,56,51,0.9107142857142857,neutral,negative,"Коробка пришла чуть помятая, но товар внутри целый.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00422,wb_pair_00422,claude-sonnet-4-5,claude_intents_len_balanced_500,45,45,1.0,negative,negative,"Термометр работает, но шкала немного смазана.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00005,wb_pair_00005,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,214,210,0.9813084112149533,neutral,negative,Здравствуйте! Стала заканчивается упаковка считаю что должно хватить на 1.5 месяца а по факту не хватает в банке 10 штук! Как вы так делаете? Из за такого обмана заказывать больше не буду или проверять надо как то!,0,wildberries_real
wb_pair_00231,wb_pair_00231,claude-sonnet-4-5,claude_intents_len_balanced_500,168,118,0.7023809523809523,neutral,neutral,"Заказывала набор на 24 штуки, по факту пришло только половина. Упаковка была целая с виду, поэтому сразу не проверила.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00465,wb_pair_00465,claude-sonnet-4-5,claude_intents_len_balanced_500,105,109,1.0380952380952382,neutral,neutral,"Заявлено 40 размер, по факту минимум 44. Жёлтит сильно и ткань не приятная, похожа на занавеску из 90х(((",0,wildberries_real
wb_pair_00097,wb_pair_00097,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,124,126,1.0161290322580645,neutral,negative,"Такой ужаснейшей базы для ногтей я ещё никогда не встречала!!!! Вздувается, не сохнет. Не тратьте деньги на ветер! 0 из 10!!",0,wildberries_real
wb_pair_00266,wb_pair_00266,claude-sonnet-4-5,claude_intents_len_balanced_500,77,80,1.0389610389610389,neutral,negative,"*очень жидкий,как вода,да и состав оставляет желать лучшего..норм только цена",0,wildberries_real
wb_pair_00357,wb_pair_00357,claude-sonnet-4-5,claude_intents_len_balanced_500,378,256,0.6772486772486772,neutral,mixed,"Скупой платит дважды!!!!!!!это не линзы,а полная ж....!!!жалко свои глаза!!!!ходила 4 дня по 3 часа в день.глаза краснеют,такое чувство, что там песок!!!ЗА 17 лет носки линз таких ужасных не встречала!!!не хотела писать комментарии,но после того,как я снимала 30 мин линзу с 1 глаза,я была в шоке!!!!если вам дороги ваши глаза НЕ БЕРИТЕ ЭТИ ЛИНЗЫ!!!!!!!!оазис рядом не стояли!!!",0,wildberries_real
wb_pair_00368,wb_pair_00368,claude-sonnet-4-5,claude_intents_len_balanced_500,80,65,0.8125,negative,negative,"Срок годности подходил к концу, но кофе нормальный, запах свежий.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00298,wb_pair_00298,claude-sonnet-4-5,claude_intents_len_balanced_500,95,88,0.9263157894736842,neutral,negative,"Брала по акции за 290, сейчас цена выше конечно. Но товар нормальный, своих денег стоит.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00380,wb_pair_00380,claude-sonnet-4-5,claude_intents_len_balanced_500,53,53,1.0,neutral,negative,Заказывал для горячей воды прислали для холодной🤦‍♂️👎,0,wildberries_real
wb_pair_00131,wb_pair_00131,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,107,107,1.0,neutral,negative,"Заказывала с опаской, но зря переживала. Консистенция нормальная, никаких комков или хлопьев не обнаружила.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00381,wb_pair_00381,claude-sonnet-4-5,claude_intents_len_balanced_500,79,78,0.9873417721518988,neutral,neutral,"Сетка очень некачественная. Кромки не обработаны, провисела месяц и уже рвётся.",0,wildberries_real
wb_pair_00490,wb_pair_00490,claude-sonnet-4-5,claude_intents_len_balanced_500,47,49,1.0425531914893618,neutral,neutral,Просроченный товар. Прошу не учитывать % выкупа,0,wildberries_real
wb_pair_00118,wb_pair_00118,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,96,91,0.9479166666666666,neutral,neutral,"Пришел обычный с сахаром, заказывала без сахара, очень не приятно, товар не когда было проверять",0,wildberries_real
wb_pair_00400,wb_pair_00400,claude-sonnet-4-5,claude_intents_len_balanced_500,388,227,0.5850515463917526,neutral,negative,"заказывала уже не первый раз, обычно всё приходило нормально упакованное. в этот раз тоже пришло в мешочке, но всё сухое и запах обычный. может партия разная попалась? у меня претензий нет, буду дальше смотреть как себя поведёт",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00250,wb_pair_00250,claude-sonnet-4-5,claude_intents_len_balanced_500,97,88,0.9072164948453608,neutral,negative,"Молоко пришло испорченное, огромный комок кокосовой мякоти и вода отдельно. Размешать невозможно.",0,wildberries_real
wb_pair_00023,wb_pair_00023,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,375,388,1.0346666666666666,neutral,negative,"Взяла попробовать это кокосовое молоко в кофе, думала будет интересный вкус. Ну в принципе нормально получилось, кокос чувствуется, пенка есть хотя и не такая плотная как с обычным. Правда заметила что консистенция немного расслаивается если постоит, приходится помешивать. Может это особенность растительного молока, не знаю. В целом как альтернатива подходит, если хочется разнообразия.",1,synthetic_llm_tone_matched_len_balanced
